Dealer Order #,Dealer ID,Dealer Name,State,Order Date,Requested Ship Date,SKU,Class,Size,Trim,Qty,Wholesale Price,Fulfilled (Y/N),Shipped
DO-22066,D-135,Elk Creek Cycles,MN,07/07/2026,07/25/2026,RW-6416,MTB,L,Carbon,3,3527,N,
DO-22028,D-122,Evergreen Cycle Shop,CO,07/08/2026,07/24/2026,RW-9835,Road,M,Base,3,1367,Y,07/16/2026
DO-22031,D-110,Bluegrass Bicycles,NY,07/08/2026,07/26/2026,RW-2984,Road,M,Carbon,6,2879,Y,07/18/2026
DO-22032,D-126,Harbor Bikes,AZ,07/08/2026,07/31/2026,RW-2984,Road,M,Carbon,11,2879,Y,08/05/2026
DO-22043,D-117,Mesa Verde Cycling,FL,07/08/2026,07/30/2026,RW-9304,MTB,S,Carbon,3,3527,N,
DO-22044,D-139,Tidewater Bicycles,MT,07/08/2026,07/30/2026,RW-9304,MTB,S,Carbon,10,3527,N,
DO-22046,D-117,Mesa Verde Cycling,FL,07/08/2026,07/25/2026,RW-9304,MTB,S,Carbon,7,3527,N,
DO-22047,D-145,Frontier Bicycle Works,UT,07/08/2026,08/02/2026,RW-9304,MTB,S,Carbon,3,3527,N,
DO-22059,D-124,Foothills Bicycles,WA,07/08/2026,07/30/2026,RW-4418,MTB,M,Carbon,8,3527,N,
DO-22060,D-108,Canyon Edge Bikes,NC,07/08/2026,07/23/2026,RW-9901,MTB,L,Base,6,1655,N,
DO-22062,D-102,Ridgeback Bikes,CO,07/08/2026,07/29/2026,RW-9901,MTB,L,Base,9,1655,N,
DO-22068,D-120,Stone Bridge Cycles,NM,07/08/2026,07/28/2026,RW-6416,MTB,L,Carbon,6,3527,N,
DO-22018,D-116,Timberline Bikes,GA,07/09/2026,07/31/2026,RW-3980,Road,S,Carbon,3,2879,N,
DO-22020,D-135,Elk Creek Cycles,MN,07/09/2026,08/06/2026,RW-3980,Road,S,Carbon,8,2879,N,
DO-22024,D-107,Iron Horse Cycles,TX,07/09/2026,08/06/2026,RW-9835,Road,M,Base,8,1367,Y,07/30/2026
DO-22029,D-131,Copperline Cycles,MA,07/09/2026,08/04/2026,RW-2984,Road,M,Carbon,10,2879,Y,07/25/2026
DO-22030,D-132,Bayside Bicycle Co,PA,07/09/2026,08/04/2026,RW-2984,Road,M,Carbon,2,2879,Y,07/17/2026
DO-22034,D-145,Frontier Bicycle Works,UT,07/09/2026,07/29/2026,RW-2984,Road,M,Carbon,2,2879,Y,07/17/2026
DO-22045,D-117,Mesa Verde Cycling,FL,07/09/2026,08/05/2026,RW-9304,MTB,S,Carbon,11,3527,N,
DO-22052,D-107,Iron Horse Cycles,TX,07/09/2026,08/05/2026,RW-9324,MTB,M,Base,9,1655,Y,07/27/2026
DO-22063,D-117,Mesa Verde Cycling,FL,07/09/2026,08/02/2026,RW-9901,MTB,L,Base,4,1655,N,
DO-22065,D-124,Foothills Bicycles,WA,07/09/2026,07/25/2026,RW-6416,MTB,L,Carbon,12,3527,N,
DO-22022,D-131,Copperline Cycles,MA,07/10/2026,07/26/2026,RW-9835,Road,M,Base,12,1367,Y,08/04/2026
DO-22027,D-139,Tidewater Bicycles,MT,07/10/2026,07/31/2026,RW-9835,Road,M,Base,8,1367,Y,07/17/2026
DO-22035,D-123,Metro Velo,OR,07/10/2026,08/03/2026,RW-2984,Road,M,Carbon,8,2879,Y,07/18/2026
DO-22038,D-130,Big Sky Bikes,NY,07/10/2026,07/25/2026,RW-7298,Road,L,Base,8,1367,Y,07/23/2026
DO-22054,D-108,Canyon Edge Bikes,NC,07/10/2026,07/31/2026,RW-4418,MTB,M,Carbon,8,3527,N,
DO-22064,D-133,Rimrock Cyclery,IL,07/10/2026,07/27/2026,RW-9901,MTB,L,Base,5,1655,N,
DO-22037,D-141,Basin Bike Shop,CA,07/11/2026,07/27/2026,RW-7298,Road,L,Base,10,1367,Y,07/28/2026
DO-22056,D-124,Foothills Bicycles,WA,07/11/2026,08/07/2026,RW-4418,MTB,M,Carbon,9,3527,N,
DO-22057,D-124,Foothills Bicycles,WA,07/11/2026,08/01/2026,RW-4418,MTB,M,Carbon,3,3527,N,
DO-22023,D-135,Elk Creek Cycles,MN,07/12/2026,07/27/2026,RW-9835,Road,M,Base,3,1367,Y,08/05/2026
DO-22036,D-122,Evergreen Cycle Shop,CO,07/12/2026,07/26/2026,RW-2984,Road,M,Carbon,1,2879,Y,07/30/2026
DO-22041,D-120,Stone Bridge Cycles,NM,07/12/2026,08/03/2026,RW-1378,Road,L,Carbon,2,2879,Y,07/22/2026
DO-22042,D-119,Pinecrest Bikes,MT,07/12/2026,08/08/2026,RW-1378,Road,L,Carbon,7,2879,Y,07/19/2026
DO-22076,D-120,Stone Bridge Cycles,NM,07/13/2026,08/04/2026,RW-9835,Road,M,Base,11,1367,Y,07/22/2026
DO-22080,D-102,Ridgeback Bikes,CO,07/13/2026,07/30/2026,RW-2984,Road,M,Carbon,8,2879,Y,07/25/2026
DO-22081,D-135,Elk Creek Cycles,MN,07/13/2026,07/27/2026,RW-2984,Road,M,Carbon,11,2879,Y,07/21/2026
DO-22082,D-134,Old Town Bikes,MI,07/13/2026,08/08/2026,RW-2984,Road,M,Carbon,4,2879,Y,07/23/2026
DO-22119,D-123,Metro Velo,OR,07/13/2026,08/09/2026,RW-9901,MTB,L,Base,3,1655,N,
DO-22071,D-141,Basin Bike Shop,CA,07/14/2026,08/03/2026,RW-3980,Road,S,Carbon,11,2879,N,
DO-22092,D-119,Pinecrest Bikes,MT,07/14/2026,08/03/2026,RW-1378,Road,L,Carbon,2,2879,Y,08/04/2026
DO-22093,D-134,Old Town Bikes,MI,07/14/2026,08/04/2026,RW-1378,Road,L,Carbon,5,2879,Y,07/27/2026
DO-22101,D-120,Stone Bridge Cycles,NM,07/14/2026,08/02/2026,RW-9304,MTB,S,Carbon,6,3527,N,
DO-22102,D-111,High Desert Cyclery,MA,07/14/2026,08/04/2026,RW-9304,MTB,S,Carbon,7,3527,N,
DO-22103,D-122,Evergreen Cycle Shop,CO,07/14/2026,08/09/2026,RW-9304,MTB,S,Carbon,6,3527,N,
DO-22108,D-138,Ironwood Cycle Co,ID,07/14/2026,08/05/2026,RW-4418,MTB,M,Carbon,3,3527,N,
DO-22113,D-114,Coastal Ride Co,MI,07/14/2026,08/09/2026,RW-4418,MTB,M,Carbon,8,3527,N,
DO-22116,D-124,Foothills Bicycles,WA,07/14/2026,08/07/2026,RW-9901,MTB,L,Base,7,1655,N,
DO-22122,D-139,Tidewater Bicycles,MT,07/14/2026,07/31/2026,RW-6416,MTB,L,Carbon,4,3527,N,
DO-22069,D-135,Elk Creek Cycles,MN,07/15/2026,08/08/2026,RW-3980,Road,S,Carbon,2,2879,N,
DO-22088,D-115,Alpine Wheels,MN,07/15/2026,08/02/2026,RW-7298,Road,L,Base,4,1367,Y,08/05/2026
DO-22089,D-118,Lakeshore Cyclery,ID,07/15/2026,08/03/2026,RW-1378,Road,L,Carbon,2,2879,Y,08/10/2026
DO-22096,D-145,Frontier Bicycle Works,UT,07/15/2026,08/04/2026,RW-9304,MTB,S,Carbon,7,3527,N,
DO-22097,D-133,Rimrock Cyclery,IL,07/15/2026,08/11/2026,RW-9304,MTB,S,Carbon,2,3527,N,
DO-22118,D-110,Bluegrass Bicycles,NY,07/15/2026,07/30/2026,RW-9901,MTB,L,Base,9,1655,N,
DO-22070,D-123,Metro Velo,OR,07/16/2026,07/30/2026,RW-3980,Road,S,Carbon,7,2879,N,
DO-22072,D-123,Metro Velo,OR,07/16/2026,08/11/2026,RW-3980,Road,S,Carbon,9,2879,N,
DO-22073,D-106,Velo Republic,AZ,07/16/2026,08/04/2026,RW-9835,Road,M,Base,9,1367,Y,07/27/2026
DO-22074,D-129,Blue Ridge Cyclery,VT,07/16/2026,08/07/2026,RW-9835,Road,M,Base,2,1367,Y,08/01/2026
DO-22078,D-119,Pinecrest Bikes,MT,07/16/2026,08/02/2026,RW-9835,Road,M,Base,4,1367,Y,07/26/2026
DO-22079,D-141,Basin Bike Shop,CA,07/16/2026,08/09/2026,RW-2984,Road,M,Carbon,5,2879,Y,07/29/2026
DO-22086,D-135,Elk Creek Cycles,MN,07/16/2026,08/06/2026,RW-7298,Road,L,Base,4,1367,Y,07/27/2026
DO-22087,D-106,Velo Republic,AZ,07/16/2026,08/12/2026,RW-7298,Road,L,Base,4,1367,Y,08/14/2026
DO-22099,D-101,Summit Cycles,CA,07/16/2026,08/11/2026,RW-9304,MTB,S,Carbon,4,3527,N,
DO-22117,D-129,Blue Ridge Cyclery,VT,07/16/2026,07/30/2026,RW-9901,MTB,L,Base,2,1655,N,
DO-22075,D-122,Evergreen Cycle Shop,CO,07/17/2026,08/08/2026,RW-9835,Road,M,Base,3,1367,Y,08/09/2026
DO-22083,D-142,Wildflower Cyclery,CO,07/17/2026,08/03/2026,RW-2984,Road,M,Carbon,2,2879,Y,08/10/2026
DO-22085,D-120,Stone Bridge Cycles,NM,07/17/2026,08/04/2026,RW-7298,Road,L,Base,10,1367,Y,08/09/2026
DO-22091,D-115,Alpine Wheels,MN,07/17/2026,08/09/2026,RW-1378,Road,L,Carbon,8,2879,Y,07/31/2026
DO-22095,D-115,Alpine Wheels,MN,07/17/2026,08/02/2026,RW-1378,Road,L,Carbon,4,2879,Y,08/03/2026
DO-22100,D-135,Elk Creek Cycles,MN,07/17/2026,08/07/2026,RW-9304,MTB,S,Carbon,2,3527,N,
DO-22104,D-118,Lakeshore Cyclery,ID,07/17/2026,07/31/2026,RW-9324,MTB,M,Base,9,1655,Y,08/08/2026
DO-22107,D-117,Mesa Verde Cycling,FL,07/17/2026,08/12/2026,RW-9324,MTB,M,Base,5,1655,Y,08/05/2026
DO-22112,D-122,Evergreen Cycle Shop,CO,07/17/2026,08/09/2026,RW-4418,MTB,M,Carbon,9,3527,N,
DO-22115,D-128,Sierra Bike Works,NC,07/17/2026,08/09/2026,RW-9901,MTB,L,Base,7,1655,N,
DO-22109,D-132,Bayside Bicycle Co,PA,07/18/2026,08/09/2026,RW-4418,MTB,M,Carbon,3,3527,N,
DO-22120,D-122,Evergreen Cycle Shop,CO,07/18/2026,08/10/2026,RW-6416,MTB,L,Carbon,2,3527,N,
DO-22124,D-116,Timberline Bikes,GA,07/18/2026,08/14/2026,RW-6416,MTB,L,Carbon,1,3527,N,
DO-22077,D-116,Timberline Bikes,GA,07/19/2026,08/16/2026,RW-9835,Road,M,Base,5,1367,Y,07/31/2026
DO-22084,D-120,Stone Bridge Cycles,NM,07/19/2026,08/16/2026,RW-2984,Road,M,Carbon,4,2879,Y,08/17/2026
DO-22090,D-132,Bayside Bicycle Co,PA,07/19/2026,08/13/2026,RW-1378,Road,L,Carbon,4,2879,Y,08/15/2026
DO-22094,D-131,Copperline Cycles,MA,07/19/2026,08/03/2026,RW-1378,Road,L,Carbon,7,2879,Y,08/17/2026
DO-22098,D-117,Mesa Verde Cycling,FL,07/19/2026,08/03/2026,RW-9304,MTB,S,Carbon,8,3527,N,
DO-22105,D-124,Foothills Bicycles,WA,07/19/2026,08/09/2026,RW-9324,MTB,M,Base,12,1655,Y,08/03/2026
DO-22106,D-141,Basin Bike Shop,CA,07/19/2026,08/03/2026,RW-9324,MTB,M,Base,12,1655,Y,08/04/2026
DO-22110,D-141,Basin Bike Shop,CA,07/19/2026,08/06/2026,RW-4418,MTB,M,Carbon,5,3527,N,
DO-22111,D-123,Metro Velo,OR,07/19/2026,08/09/2026,RW-4418,MTB,M,Carbon,9,3527,N,
DO-22114,D-124,Foothills Bicycles,WA,07/19/2026,08/06/2026,RW-9901,MTB,L,Base,7,1655,N,
DO-22121,D-129,Blue Ridge Cyclery,VT,07/19/2026,08/11/2026,RW-6416,MTB,L,Carbon,10,3527,N,
DO-22123,D-124,Foothills Bicycles,WA,07/19/2026,08/03/2026,RW-6416,MTB,L,Carbon,8,3527,N,
DO-22140,D-112,Riverbend Bike Shop,PA,07/20/2026,08/14/2026,RW-2984,Road,M,Carbon,8,2879,Y,07/27/2026
DO-22141,D-115,Alpine Wheels,MN,07/20/2026,08/09/2026,RW-2984,Road,M,Carbon,6,2879,Y,08/12/2026
DO-22143,D-114,Coastal Ride Co,MI,07/20/2026,08/10/2026,RW-7298,Road,L,Base,5,1367,Y,08/08/2026
DO-22146,D-131,Copperline Cycles,MA,07/20/2026,08/06/2026,RW-7298,Road,L,Base,7,1367,Y,08/17/2026
DO-22157,D-129,Blue Ridge Cyclery,VT,07/20/2026,08/15/2026,RW-9304,MTB,S,Carbon,7,3527,N,
DO-22161,D-122,Evergreen Cycle Shop,CO,07/20/2026,08/17/2026,RW-9324,MTB,M,Base,5,1655,Y,08/05/2026
DO-22165,D-106,Velo Republic,AZ,07/20/2026,08/10/2026,RW-4418,MTB,M,Carbon,11,3527,N,
DO-22127,D-105,Trailhead Bicycle Co,UT,07/21/2026,08/13/2026,RW-3980,Road,S,Carbon,8,2879,N,
DO-22132,D-131,Copperline Cycles,MA,07/21/2026,08/09/2026,RW-9835,Road,M,Base,11,1367,Y,08/14/2026
DO-22133,D-131,Copperline Cycles,MA,07/21/2026,08/06/2026,RW-9835,Road,M,Base,2,1367,Y,07/28/2026
DO-22134,D-110,Bluegrass Bicycles,NY,07/21/2026,08/13/2026,RW-9835,Road,M,Base,5,1367,Y,07/28/2026
DO-22142,D-145,Frontier Bicycle Works,UT,07/21/2026,08/08/2026,RW-2984,Road,M,Carbon,1,2879,Y,08/15/2026
DO-22150,D-126,Harbor Bikes,AZ,07/21/2026,08/07/2026,RW-9304,MTB,S,Carbon,8,3527,N,
DO-22153,D-131,Copperline Cycles,MA,07/21/2026,08/12/2026,RW-9304,MTB,S,Carbon,10,3527,N,
DO-22156,D-145,Frontier Bicycle Works,UT,07/21/2026,08/16/2026,RW-9304,MTB,S,Carbon,7,3527,N,
DO-22173,D-127,Prairie Wind Cycling,TX,07/21/2026,08/04/2026,RW-9901,MTB,L,Base,1,1655,N,
DO-22177,D-137,Driftwood Bikes,FL,07/21/2026,08/05/2026,RW-6416,MTB,L,Carbon,1,3527,N,
DO-22128,D-114,Coastal Ride Co,MI,07/22/2026,08/17/2026,RW-3980,Road,S,Carbon,6,2879,N,
DO-22131,D-133,Rimrock Cyclery,IL,07/22/2026,08/16/2026,RW-9835,Road,M,Base,12,1367,Y,08/10/2026
DO-22136,D-135,Elk Creek Cycles,MN,07/22/2026,08/19/2026,RW-2984,Road,M,Carbon,12,2879,Y,08/09/2026
DO-22164,D-114,Coastal Ride Co,MI,07/22/2026,08/14/2026,RW-4418,MTB,M,Carbon,5,3527,N,
DO-22167,D-137,Driftwood Bikes,FL,07/22/2026,08/16/2026,RW-4418,MTB,M,Carbon,8,3527,N,
DO-22168,D-118,Lakeshore Cyclery,ID,07/22/2026,08/15/2026,RW-4418,MTB,M,Carbon,7,3527,N,
DO-22145,D-122,Evergreen Cycle Shop,CO,07/23/2026,08/13/2026,RW-7298,Road,L,Base,2,1367,Y,07/31/2026
DO-22155,D-115,Alpine Wheels,MN,07/23/2026,08/06/2026,RW-9304,MTB,S,Carbon,11,3527,N,
DO-22158,D-132,Bayside Bicycle Co,PA,07/23/2026,08/14/2026,RW-9324,MTB,M,Base,8,1655,Y,08/15/2026
DO-22159,D-143,Overlook Bikes,OR,07/23/2026,08/15/2026,RW-9324,MTB,M,Base,4,1655,Y,08/18/2026
DO-22125,D-119,Pinecrest Bikes,MT,07/24/2026,08/09/2026,RW-3980,Road,S,Carbon,9,2879,N,
DO-22129,D-145,Frontier Bicycle Works,UT,07/24/2026,08/13/2026,RW-3980,Road,S,Carbon,7,2879,N,
DO-22138,D-116,Timberline Bikes,GA,07/24/2026,08/10/2026,RW-2984,Road,M,Carbon,2,2879,Y,08/05/2026
DO-22139,D-108,Canyon Edge Bikes,NC,07/24/2026,08/21/2026,RW-2984,Road,M,Carbon,6,2879,Y,08/11/2026
DO-22148,D-101,Summit Cycles,CA,07/24/2026,08/09/2026,RW-1378,Road,L,Carbon,11,2879,Y,07/31/2026
DO-22152,D-122,Evergreen Cycle Shop,CO,07/24/2026,08/08/2026,RW-9304,MTB,S,Carbon,2,3527,N,
DO-22154,D-106,Velo Republic,AZ,07/24/2026,08/10/2026,RW-9304,MTB,S,Carbon,9,3527,N,
DO-22160,D-123,Metro Velo,OR,07/24/2026,08/12/2026,RW-9324,MTB,M,Base,5,1655,Y,08/18/2026
DO-22166,D-118,Lakeshore Cyclery,ID,07/24/2026,08/20/2026,RW-4418,MTB,M,Carbon,5,3527,N,
DO-22169,D-122,Evergreen Cycle Shop,CO,07/24/2026,08/21/2026,RW-4418,MTB,M,Carbon,4,3527,N,
DO-22175,D-107,Iron Horse Cycles,TX,07/24/2026,08/13/2026,RW-6416,MTB,L,Carbon,10,3527,N,
DO-22176,D-141,Basin Bike Shop,CA,07/24/2026,08/07/2026,RW-6416,MTB,L,Carbon,7,3527,N,
DO-22137,D-118,Lakeshore Cyclery,ID,07/25/2026,08/21/2026,RW-2984,Road,M,Carbon,3,2879,Y,08/15/2026
DO-22151,D-111,High Desert Cyclery,MA,07/25/2026,08/13/2026,RW-9304,MTB,S,Carbon,3,3527,N,
DO-22162,D-127,Prairie Wind Cycling,TX,07/25/2026,08/08/2026,RW-9324,MTB,M,Base,2,1655,Y,08/12/2026
DO-22163,D-120,Stone Bridge Cycles,NM,07/25/2026,08/21/2026,RW-9324,MTB,M,Base,3,1655,Y,08/03/2026
DO-22170,D-102,Ridgeback Bikes,CO,07/25/2026,08/14/2026,RW-9901,MTB,L,Base,9,1655,N,
DO-22174,D-145,Frontier Bicycle Works,UT,07/25/2026,08/21/2026,RW-6416,MTB,L,Carbon,7,3527,N,
DO-22126,D-141,Basin Bike Shop,CA,07/26/2026,08/12/2026,RW-3980,Road,S,Carbon,2,2879,N,
DO-22130,D-108,Canyon Edge Bikes,NC,07/26/2026,08/12/2026,RW-3980,Road,S,Carbon,5,2879,N,
DO-22135,D-128,Sierra Bike Works,NC,07/26/2026,08/23/2026,RW-2984,Road,M,Carbon,7,2879,Y,08/19/2026
DO-22144,D-124,Foothills Bicycles,WA,07/26/2026,08/12/2026,RW-7298,Road,L,Base,12,1367,Y,08/13/2026
DO-22147,D-140,Aspen Grove Cycles,NM,07/26/2026,08/14/2026,RW-1378,Road,L,Carbon,3,2879,Y,08/02/2026
DO-22149,D-142,Wildflower Cyclery,CO,07/26/2026,08/14/2026,RW-1378,Road,L,Carbon,11,2879,Y,08/15/2026
DO-22171,D-119,Pinecrest Bikes,MT,07/26/2026,08/12/2026,RW-9901,MTB,L,Base,11,1655,N,
DO-22172,D-104,Peak Performance Bikes,WA,07/26/2026,08/21/2026,RW-9901,MTB,L,Base,4,1655,N,
DO-22189,D-123,Metro Velo,OR,07/27/2026,08/24/2026,RW-2984,Road,M,Carbon,6,2879,Y,08/20/2026
DO-22192,D-135,Elk Creek Cycles,MN,07/27/2026,08/24/2026,RW-2984,Road,M,Carbon,7,2879,Y,08/17/2026
DO-22196,D-112,Riverbend Bike Shop,PA,07/27/2026,08/15/2026,RW-7298,Road,L,Base,10,1367,Y,08/12/2026
DO-22202,D-136,Capitol Cyclery,GA,07/27/2026,08/11/2026,RW-1378,Road,L,Carbon,7,2879,Y,08/17/2026
DO-22206,D-106,Velo Republic,AZ,07/27/2026,08/24/2026,RW-9304,MTB,S,Carbon,8,3527,N,
DO-22215,D-131,Copperline Cycles,MA,07/27/2026,08/16/2026,RW-4418,MTB,M,Carbon,7,3527,N,
DO-22217,D-113,Granite Peak Cycles,IL,07/27/2026,08/11/2026,RW-4418,MTB,M,Carbon,3,3527,N,
DO-22220,D-111,High Desert Cyclery,MA,07/27/2026,08/16/2026,RW-4418,MTB,M,Carbon,4,3527,N,
DO-22222,D-137,Driftwood Bikes,FL,07/27/2026,08/12/2026,RW-9901,MTB,L,Base,4,1655,N,
DO-22223,D-131,Copperline Cycles,MA,07/27/2026,08/17/2026,RW-9901,MTB,L,Base,5,1655,N,
DO-22228,D-119,Pinecrest Bikes,MT,07/27/2026,08/19/2026,RW-6416,MTB,L,Carbon,11,3527,N,
DO-22188,D-107,Iron Horse Cycles,TX,07/28/2026,08/24/2026,RW-2984,Road,M,Carbon,9,2879,Y,08/21/2026
DO-22193,D-102,Ridgeback Bikes,CO,07/28/2026,08/23/2026,RW-2984,Road,M,Carbon,3,2879,Y,08/06/2026
DO-22198,D-134,Old Town Bikes,MI,07/28/2026,08/22/2026,RW-1378,Road,L,Carbon,5,2879,Y,08/12/2026
DO-22199,D-103,Cascade Cyclery,OR,07/28/2026,08/16/2026,RW-1378,Road,L,Carbon,10,2879,Y,08/05/2026
DO-22210,D-105,Trailhead Bicycle Co,UT,07/28/2026,08/25/2026,RW-9324,MTB,M,Base,6,1655,Y,08/23/2026
DO-22213,D-136,Capitol Cyclery,GA,07/28/2026,08/17/2026,RW-9324,MTB,M,Base,7,1655,Y,08/20/2026
DO-22227,D-135,Elk Creek Cycles,MN,07/28/2026,08/13/2026,RW-9901,MTB,L,Base,6,1655,N,
DO-22233,D-124,Foothills Bicycles,WA,07/28/2026,08/17/2026,RW-6416,MTB,L,Carbon,5,3527,N,
DO-22178,D-108,Canyon Edge Bikes,NC,07/29/2026,08/24/2026,RW-3980,Road,S,Carbon,3,2879,N,
DO-22179,D-116,Timberline Bikes,GA,07/29/2026,08/26/2026,RW-3980,Road,S,Carbon,10,2879,N,
DO-22180,D-118,Lakeshore Cyclery,ID,07/29/2026,08/16/2026,RW-3980,Road,S,Carbon,7,2879,N,
DO-22190,D-128,Sierra Bike Works,NC,07/29/2026,08/18/2026,RW-2984,Road,M,Carbon,2,2879,Y,08/20/2026
DO-22194,D-145,Frontier Bicycle Works,UT,07/29/2026,08/14/2026,RW-2984,Road,M,Carbon,4,2879,Y,08/15/2026
DO-22200,D-145,Frontier Bicycle Works,UT,07/29/2026,08/17/2026,RW-1378,Road,L,Carbon,6,2879,Y,08/09/2026
DO-22204,D-117,Mesa Verde Cycling,FL,07/29/2026,08/19/2026,RW-9304,MTB,S,Carbon,7,3527,N,
DO-22219,D-111,High Desert Cyclery,MA,07/29/2026,08/15/2026,RW-4418,MTB,M,Carbon,8,3527,N,
DO-22229,D-119,Pinecrest Bikes,MT,07/29/2026,08/25/2026,RW-6416,MTB,L,Carbon,2,3527,N,
DO-22230,D-123,Metro Velo,OR,07/29/2026,08/13/2026,RW-6416,MTB,L,Carbon,7,3527,N,
DO-22231,D-138,Ironwood Cycle Co,ID,07/29/2026,08/15/2026,RW-6416,MTB,L,Carbon,3,3527,N,
DO-22201,D-135,Elk Creek Cycles,MN,07/30/2026,08/21/2026,RW-1378,Road,L,Carbon,5,2879,Y,08/16/2026
DO-22214,D-105,Trailhead Bicycle Co,UT,07/30/2026,08/18/2026,RW-9324,MTB,M,Base,7,1655,Y,08/28/2026
DO-22221,D-135,Elk Creek Cycles,MN,07/30/2026,08/16/2026,RW-9901,MTB,L,Base,5,1655,N,
DO-22184,D-118,Lakeshore Cyclery,ID,07/31/2026,08/16/2026,RW-9835,Road,M,Base,6,1367,Y,08/15/2026
DO-22209,D-131,Copperline Cycles,MA,07/31/2026,08/15/2026,RW-9324,MTB,M,Base,8,1655,Y,08/20/2026
DO-22211,D-111,High Desert Cyclery,MA,07/31/2026,08/15/2026,RW-9324,MTB,M,Base,2,1655,Y,08/27/2026
DO-22216,D-124,Foothills Bicycles,WA,07/31/2026,08/28/2026,RW-4418,MTB,M,Carbon,12,3527,N,
DO-22224,D-120,Stone Bridge Cycles,NM,07/31/2026,08/24/2026,RW-9901,MTB,L,Base,3,1655,N,
DO-22182,D-135,Elk Creek Cycles,MN,08/01/2026,08/18/2026,RW-9835,Road,M,Base,5,1367,Y,08/19/2026
DO-22185,D-115,Alpine Wheels,MN,08/01/2026,08/18/2026,RW-9835,Road,M,Base,6,1367,Y,08/23/2026
DO-22186,D-117,Mesa Verde Cycling,FL,08/01/2026,08/26/2026,RW-9835,Road,M,Base,8,1367,Y,08/24/2026
DO-22187,D-117,Mesa Verde Cycling,FL,08/01/2026,08/25/2026,RW-9835,Road,M,Base,5,1367,Y,08/23/2026
DO-22203,D-141,Basin Bike Shop,CA,08/01/2026,08/26/2026,RW-9304,MTB,S,Carbon,3,3527,N,
DO-22218,D-123,Metro Velo,OR,08/01/2026,08/29/2026,RW-4418,MTB,M,Carbon,9,3527,N,
DO-22225,D-125,Switchback Cycles,UT,08/01/2026,08/26/2026,RW-9901,MTB,L,Base,10,1655,N,
DO-22226,D-119,Pinecrest Bikes,MT,08/01/2026,08/26/2026,RW-9901,MTB,L,Base,5,1655,N,
DO-22181,D-101,Summit Cycles,CA,08/02/2026,08/19/2026,RW-3980,Road,S,Carbon,8,2879,N,
DO-22183,D-120,Stone Bridge Cycles,NM,08/02/2026,08/26/2026,RW-9835,Road,M,Base,11,1367,Y,08/19/2026
DO-22191,D-134,Old Town Bikes,MI,08/02/2026,08/17/2026,RW-2984,Road,M,Carbon,11,2879,Y,08/11/2026
DO-22195,D-122,Evergreen Cycle Shop,CO,08/02/2026,08/30/2026,RW-2984,Road,M,Carbon,5,2879,Y,08/10/2026
DO-22197,D-114,Coastal Ride Co,MI,08/02/2026,08/25/2026,RW-7298,Road,L,Base,10,1367,Y,08/10/2026
DO-22205,D-103,Cascade Cyclery,OR,08/02/2026,08/26/2026,RW-9304,MTB,S,Carbon,9,3527,N,
DO-22207,D-145,Frontier Bicycle Works,UT,08/02/2026,08/20/2026,RW-9304,MTB,S,Carbon,2,3527,N,
DO-22208,D-124,Foothills Bicycles,WA,08/02/2026,08/19/2026,RW-9324,MTB,M,Base,5,1655,Y,08/30/2026
DO-22212,D-134,Old Town Bikes,MI,08/02/2026,08/22/2026,RW-9324,MTB,M,Base,5,1655,Y,08/26/2026
DO-22232,D-144,Cedar Ridge Cycles,WA,08/02/2026,08/28/2026,RW-6416,MTB,L,Carbon,2,3527,N,
DO-22235,D-119,Pinecrest Bikes,MT,08/03/2026,08/31/2026,RW-3980,Road,S,Carbon,8,2879,N,
DO-22246,D-116,Timberline Bikes,GA,08/03/2026,08/27/2026,RW-2984,Road,M,Carbon,7,2879,Y,08/17/2026
DO-22253,D-136,Capitol Cyclery,GA,08/03/2026,08/26/2026,RW-7298,Road,L,Base,5,1367,Y,08/18/2026
DO-22266,D-122,Evergreen Cycle Shop,CO,08/03/2026,08/18/2026,RW-9324,MTB,M,Base,2,1655,Y,08/11/2026
DO-22236,D-143,Overlook Bikes,OR,08/04/2026,08/18/2026,RW-3980,Road,S,Carbon,4,2879,N,
DO-22238,D-131,Copperline Cycles,MA,08/04/2026,08/27/2026,RW-9835,Road,M,Base,11,1367,Y,08/26/2026
DO-22250,D-124,Foothills Bicycles,WA,08/04/2026,08/25/2026,RW-2984,Road,M,Carbon,3,2879,Y,09/02/2026
DO-22251,D-126,Harbor Bikes,AZ,08/04/2026,08/23/2026,RW-2984,Road,M,Carbon,1,2879,Y,08/25/2026
DO-22261,D-127,Prairie Wind Cycling,TX,08/04/2026,08/29/2026,RW-9304,MTB,S,Carbon,2,3527,N,
DO-22271,D-132,Bayside Bicycle Co,PA,08/04/2026,08/24/2026,RW-4418,MTB,M,Carbon,12,3527,N,
DO-22278,D-118,Lakeshore Cyclery,ID,08/04/2026,08/24/2026,RW-9901,MTB,L,Base,10,1655,N,
DO-22282,D-114,Coastal Ride Co,MI,08/04/2026,08/31/2026,RW-6416,MTB,L,Carbon,1,3527,N,
DO-22240,D-135,Elk Creek Cycles,MN,08/05/2026,08/24/2026,RW-9835,Road,M,Base,5,1367,Y,08/15/2026
DO-22248,D-110,Bluegrass Bicycles,NY,08/05/2026,08/21/2026,RW-2984,Road,M,Carbon,2,2879,Y,08/18/2026
